modo;vertices;aristas;duracion;densidad
basico;88;3828;1793828;1
basico;89;3916;1869176;1
basico;89;3916;1952140;1
basico;89;3916;1872484;1
basico;89;3916;2194980;1
basico;89;3916;1983140;1
basico;89;3916;1921976;1
basico;89;3916;1874620;1
basico;89;3916;1870328;1
basico;89;3916;1871984;1
basico;89;3916;1871240;1
basico;89;3916;1873084;1
basico;90;4005;1861880;1
basico;90;4005;1945620;1
basico;90;4005;1855236;1
basico;90;4005;2120652;1
basico;90;4005;1900900;1
basico;90;4005;1918416;1
basico;90;4005;1872036;1
basico;90;4005;1867784;1
basico;90;4005;1868624;1
basico;90;4005;2018688;1
basico;90;4005;1862448;1
basico;91;4095;1926128;1
basico;91;4095;2423244;1
basico;91;4095;1949892;1
basico;91;4095;1959004;1
basico;91;4095;1948532;1
basico;91;4095;1930568;1
basico;91;4095;1929040;1
basico;91;4095;1917132;1
basico;91;4095;1930788;1
basico;91;4095;1930948;1
basico;91;4095;1959776;1
basico;92;4186;1948972;1
basico;92;4186;2207724;1
basico;92;4186;1989248;1
basico;92;4186;2079548;1
basico;92;4186;1974768;1
basico;92;4186;1960256;1
basico;92;4186;1977280;1
basico;92;4186;1951292;1
basico;92;4186;1955692;1
basico;92;4186;1958080;1
basico;92;4186;1959636;1
basico;93;4278;2020892;1
basico;93;4278;2165648;1
basico;93;4278;2020092;1
basico;93;4278;2095780;1
basico;93;4278;2058412;1
basico;93;4278;2036788;1
basico;93;4278;2024656;1
basico;93;4278;2020724;1
basico;93;4278;2106908;1
basico;93;4278;2037716;1
basico;93;4278;2019904;1
basico;94;4371;2028160;1
basico;94;4371;2259108;1
basico;94;4371;2026664;1
basico;94;4371;2109964;1
basico;94;4371;2066020;1
basico;94;4371;2024396;1
basico;94;4371;2025696;1
basico;94;4371;2032604;1
basico;94;4371;2073528;1
basico;94;4371;2061932;1
basico;94;4371;2030748;1
basico;95;4465;2077148;1
basico;95;4465;2375476;1
basico;95;4465;2074176;1
basico;95;4465;2139708;1
basico;95;4465;2074020;1
basico;95;4465;2073472;1
basico;95;4465;2072456;1
basico;95;4465;2088380;1
basico;95;4465;2125684;1
basico;95;4465;2072544;1
basico;95;4465;2159908;1
basico;96;4560;2091088;1
basico;96;4560;2259436;1
basico;96;4560;2094168;1
basico;96;4560;2130976;1
basico;96;4560;2109608;1
basico;96;4560;2108964;1
basico;96;4560;2092956;1
basico;96;4560;2085652;1
basico;96;4560;2109568;1
basico;96;4560;2092632;1
basico;96;4560;2110648;1
basico;97;4656;2155456;1
basico;97;4656;2270836;1
basico;97;4656;2188692;1
basico;97;4656;2214808;1
basico;97;4656;2167016;1
basico;97;4656;2158244;1
basico;97;4656;2153752;1
basico;97;4656;2176444;1
basico;97;4656;2156748;1
basico;97;4656;2162912;1
basico;97;4656;2165836;1
basico;98;4753;2186808;1
basico;98;4753;2287320;1
basico;98;4753;2189964;1
basico;98;4753;2275720;1
basico;98;4753;2194068;1
basico;98;4753;2201440;1
basico;98;4753;2192768;1
