n_works,instance,repetition,algorithm,ticks,time,cost,res_length
265,23,18,bottom,1712,1.712,8011,118
265,23,18,memo,2233,2.233,8011,118
265,23,19,bottom,1755,1.755,8011,118
265,23,19,memo,2235,2.235,8011,118
265,23,20,bottom,1706,1.706,8011,118
265,23,20,memo,2542,2.542,8011,118
265,23,21,bottom,2123,2.123,8011,118
265,23,21,memo,2200,2.2,8011,118
265,23,22,bottom,1726,1.726,8011,118
265,23,22,memo,2187,2.187,8011,118
265,23,23,bottom,1724,1.724,8011,118
265,23,23,memo,2203,2.203,8011,118
265,23,24,bottom,1716,1.716,8011,118
265,23,24,memo,2539,2.539,8011,118
265,23,25,bottom,1832,1.832,8011,118
265,23,25,memo,2227,2.227,8011,118
265,24,1,bottom,2302,2.302,7923,129
265,24,1,memo,2258,2.258,7923,129
265,24,2,bottom,1716,1.716,7923,129
265,24,2,memo,2207,2.207,7923,129
265,24,3,bottom,1949,1.949,7923,129
265,24,3,memo,2677,2.677,7923,129
265,24,4,bottom,1719,1.719,7923,129
265,24,4,memo,2225,2.225,7923,129
265,24,5,bottom,1742,1.742,7923,129
265,24,5,memo,2219,2.219,7923,129
265,24,6,bottom,1711,1.711,7923,129
265,24,6,memo,2211,2.211,7923,129
265,24,7,bottom,1711,1.711,7923,129
265,24,7,memo,2214,2.214,7923,129
265,24,8,bottom,2010,2.01,7923,129
265,24,8,memo,2329,2.329,7923,129
265,24,9,bottom,1841,1.841,7923,129
265,24,9,memo,2201,2.201,7923,129
265,24,10,bottom,1719,1.719,7923,129
265,24,10,memo,2456,2.456,7923,129
265,24,11,bottom,2075,2.075,7923,129
265,24,11,memo,2230,2.23,7923,129
265,24,12,bottom,1716,1.716,7923,129
265,24,12,memo,2194,2.194,7923,129
265,24,13,bottom,1736,1.736,7923,129
265,24,13,memo,2197,2.197,7923,129
265,24,14,bottom,1714,1.714,7923,129
265,24,14,memo,2209,2.209,7923,129
265,24,15,bottom,1711,1.711,7923,129
265,24,15,memo,2214,2.214,7923,129
265,24,16,bottom,1710,1.71,7923,129
265,24,16,memo,2993,2.993,7923,129
265,24,17,bottom,1765,1.765,7923,129
265,24,17,memo,3100,3.1,7923,129
265,24,18,bottom,1857,1.857,7923,129
265,24,18,memo,2721,2.721,7923,129
265,24,19,bottom,1731,1.731,7923,129
265,24,19,memo,2201,2.201,7923,129
265,24,20,bottom,1722,1.722,7923,129
265,24,20,memo,2189,2.189,7923,129
265,24,21,bottom,1728,1.728,7923,129
265,24,21,memo,2226,2.226,7923,129
265,24,22,bottom,1729,1.729,7923,129
265,24,22,memo,2225,2.225,7923,129
265,24,23,bottom,1716,1.716,7923,129
265,24,23,memo,2219,2.219,7923,129
265,24,24,bottom,1712,1.712,7923,129
265,24,24,memo,2216,2.216,7923,129
265,24,25,bottom,2156,2.156,7923,129
265,24,25,memo,2186,2.186,7923,129
265,25,1,bottom,1694,1.694,7487,129
265,25,1,memo,2266,2.266,7487,129
265,25,2,bottom,1696,1.696,7487,129
265,25,2,memo,2468,2.468,7487,129
265,25,3,bottom,1702,1.702,7487,129
265,25,3,memo,2228,2.228,7487,129
265,25,4,bottom,1700,1.7,7487,129
265,25,4,memo,2227,2.227,7487,129
265,25,5,bottom,2205,2.205,7487,129
265,25,5,memo,2383,2.383,7487,129
265,25,6,bottom,1725,1.725,7487,129
265,25,6,memo,2200,2.2,7487,129
265,25,7,bottom,1705,1.705,7487,129
265,25,7,memo,2215,2.215,7487,129
265,25,8,bottom,1729,1.729,7487,129
265,25,8,memo,2225,2.225,7487,129
265,25,9,bottom,1702,1.702,7487,129
265,25,9,memo,2920,2.92,7487,129
265,25,10,bottom,1750,1.75,7487,129
265,25,10,memo,2825,2.825,7487,129
265,25,11,bottom,1722,1.722,7487,129
265,25,11,memo,2190,2.19,7487,129
265,25,12,bottom,1719,1.719,7487,129
265,25,12,memo,2747,2.747,7487,129
265,25,13,bottom,1949,1.949,7487,129
265,25,13,memo,2197,2.197,7487,129
265,25,14,bottom,1720,1.72,7487,129
265,25,14,memo,2228,2.228,7487,129
265,25,15,bottom,1708,1.708,7487,129
265,25,15,memo,2228,2.228,7487,129
265,25,16,bottom,1704,1.704,7487,129
265,25,16,memo,2210,2.21,7487,129
265,25,17,bottom,1704,1.704,7487,129
265,25,17,memo,2193,2.193,7487,129
265,25,18,bottom,1717,1.717,7487,129
265,25,18,memo,2219,2.219,7487,129
265,25,19,bottom,2539,2.539,7487,129
265,25,19,memo,2285,2.285,7487,129
265,25,20,bottom,2280,2.28,7487,129
265,25,20,memo,2223,2.223,7487,129
265,25,21,bottom,1701,1.701,7487,129
265,25,21,memo,2234,2.234,7487,129
265,25,22,bottom,1736,1.736,7487,129
265,25,22,memo,2199,2.199,7487,129
265,25,23,bottom,1720,1.72,7487,129
265,25,23,memo,2251,2.251,7487,129
265,25,24,bottom,1904,1.904,7487,129
265,25,24,memo,2781,2.781,7487,129
265,25,25,bottom,1712,1.712,7487,129
265,25,25,memo,2237,2.237,7487,129
285,1,1,bottom,1981,1.981,8543,142
285,1,1,memo,2589,2.589,8543,142
285,1,2,bottom,1981,1.981,8543,142
285,1,2,memo,2548,2.548,8543,142
285,1,3,bottom,1980,1.98,8543,142
285,1,3,memo,2565,2.565,8543,142
285,1,4,bottom,1973,1.973,8543,142
285,1,4,memo,2531,2.531,8543,142
285,1,5,bottom,1975,1.975,8543,142
285,1,5,memo,2564,2.564,8543,142
285,1,6,bottom,1971,1.971,8543,142
285,1,6,memo,2573,2.573,8543,142
285,1,7,bottom,1971,1.971,8543,142
285,1,7,memo,2568,2.568,8543,142
285,1,8,bottom,1972,1.972,8543,142
285,1,8,memo,3014,3.014,8543,142
285,1,9,bottom,2148,2.148,8543,142
285,1,9,memo,2582,2.582,8543,142
285,1,10,bottom,1979,1.979,8543,142
285,1,10,memo,2529,2.529,8543,142
285,1,11,bottom,2602,2.602,8543,142
285,1,11,memo,2752,2.752,8543,142
285,1,12,bottom,1965,1.965,8543,142
285,1,12,memo,2553,2.553,8543,142
285,1,13,bottom,2036,2.036,8543,142
285,1,13,memo,2714,2.714,8543,142
285,1,14,bottom,2057,2.057,8543,142
285,1,14,memo,2571,2.571,8543,142
285,1,15,bottom,1957,1.957,8543,142
285,1,15,memo,2549,2.549,8543,142
285,1,16,bottom,1960,1.96,8543,142
285,1,16,memo,3132,3.132,8543,142
285,1,17,bottom,2001,2.001,8543,142
285,1,17,memo,2748,2.748,8543,142
285,1,18,bottom,1999,1.999,8543,142
285,1,18,memo,2569,2.569,8543,142
285,1,19,bottom,1955,1.955,8543,142
285,1,19,memo,2569,2.569,8543,142
285,1,20,bottom,1959,1.959,8543,142
285,1,20,memo,2647,2.647,8543,142
285,1,21,bottom,2511,2.511,8543,142
285,1,21,memo,2546,2.546,8543,142
285,1,22,bottom,1958,1.958,8543,142
285,1,22,memo,2566,2.566,8543,142
285,1,23,bottom,2044,2.044,8543,142
285,1,23,memo,2679,2.679,8543,142
285,1,24,bottom,1972,1.972,8543,142
285,1,24,memo,2818,2.818,8543,142
285,1,25,bottom,2175,2.175,8543,142
285,1,25,memo,3494,3.494,8543,142
285,2,1,bottom,1980,1.98,8352,141
285,2,1,memo,2559,2.559,8352,141
285,2,2,bottom,2012,2.012,8352,141
285,2,2,memo,3310,3.31,8352,141
285,2,3,bottom,1958,1.958,8352,141
285,2,3,memo,2573,2.573,8352,141
285,2,4,bottom,1952,1.952,8352,141
285,2,4,memo,2583,2.583,8352,141
285,2,5,bottom,1947,1.947,8352,141
285,2,5,memo,2546,2.546,8352,141
285,2,6,bottom,1982,1.982,8352,141
285,2,6,memo,2533,2.533,8352,141
285,2,7,bottom,1973,1.973,8352,141
285,2,7,memo,2853,2.853,8352,141
285,2,8,bottom,2105,2.105,8352,141
285,2,8,memo,2828,2.828,8352,141
285,2,9,bottom,1993,1.993,8352,141
285,2,9,memo,2572,2.572,8352,141
285,2,10,bottom,1981,1.981,8352,141
285,2,10,memo,2531,2.531,8352,141
285,2,11,bottom,1969,1.969,8352,141
285,2,11,memo,2534,2.534,8352,141
285,2,12,bottom,1991,1.991,8352,141
285,2,12,memo,3308,3.308,8352,141
285,2,13,bottom,1955,1.955,8352,141
285,2,13,memo,2589,2.589,8352,141
285,2,14,bottom,1945,1.945,8352,141
285,2,14,memo,2582,2.582,8352,141
285,2,15,bottom,2172,2.172,8352,141
285,2,15,memo,2582,2.582,8352,141
285,2,16,bottom,2419,2.419,8352,141
285,2,16,memo,2600,2.6,8352,141
285,2,17,bottom,1957,1.957,8352,141
285,2,17,memo,2557,2.557,8352,141
285,2,18,bottom,1956,1.956,8352,141
285,2,18,memo,2564,2.564,8352,141
285,2,19,bottom,2573,2.573,8352,141
285,2,19,memo,2858,2.858,8352,141
285,2,20,bottom,2014,2.014,8352,141
285,2,20,memo,2574,2.574,8352,141
285,2,21,bottom,1970,1.97,8352,141
285,2,21,memo,2569,2.569,8352,141
285,2,22,bottom,1952,1.952,8352,141
285,2,22,memo,2573,2.573,8352,141
285,2,23,bottom,2220,2.22,8352,141
285,2,23,memo,2679,2.679,8352,141
285,2,24,bottom,2385,2.385,8352,141
285,2,24,memo,2555,2.555,8352,141
285,2,25,bottom,1978,1.978,8352,141
285,2,25,memo,3211,3.211,8352,141
285,3,1,bottom,1993,1.993,8514,139
285,3,1,memo,2575,2.575,8514,139
285,3,2,bottom,1957,1.957,8514,139
285,3,2,memo,2685,2.685,8514,139
285,3,3,bottom,2103,2.103,8514,139
285,3,3,memo,2591,2.591,8514,139
285,3,4,bottom,1962,1.962,8514,139
285,3,4,memo,2560,2.56,8514,139
285,3,5,bottom,1960,1.96,8514,139
285,3,5,memo,2555,2.555,8514,139
285,3,6,bottom,2262,2.262,8514,139
285,3,6,memo,2649,2.649,8514,139
285,3,7,bottom,2187,2.187,8514,139
285,3,7,memo,2569,2.569,8514,139
285,3,8,bottom,1977,1.977,8514,139
285,3,8,memo,2535,2.535,8514,139
285,3,9,bottom,1982,1.982,8514,139
285,3,9,memo,2635,2.635,8514,139
285,3,10,bottom,1966,1.966,8514,139
285,3,10,memo,3376,3.376,8514,139
285,3,11,bottom,1963,1.963,8514,139
285,3,11,memo,2555,2.555,8514,139
285,3,12,bottom,1975,1.975,8514,139
285,3,12,memo,2685,2.685,8514,139
285,3,13,bottom,1992,1.992,8514,139
285,3,13,memo,2894,2.894,8514,139
285,3,14,bottom,1983,1.983,8514,139
285,3,14,memo,2714,2.714,8514,139
285,3,15,bottom,2037,2.037,8514,139
285,3,15,memo,2574,2.574,8514,139
285,3,16,bottom,1959,1.959,8514,139
285,3,16,memo,2675,2.675,8514,139
285,3,17,bottom,2320,2.32,8514,139
285,3,17,memo,2544,2.544,8514,139
285,3,18,bottom,1969,1.969,8514,139
285,3,18,memo,2575,2.575,8514,139
285,3,19,bottom,2063,2.063,8514,139
285,3,19,memo,2634,2.634,8514,139
285,3,20,bottom,2000,2,8514,139
285,3,20,memo,2583,2.583,8514,139
285,3,21,bottom,1962,1.962,8514,139
285,3,21,memo,2822,2.822,8514,139
285,3,22,bottom,2053,2.053,8514,139
285,3,22,memo,3309,3.309,8514,139
285,3,23,bottom,2451,2.451,8514,139
285,3,23,memo,2890,2.89,8514,139
285,3,24,bottom,1977,1.977,8514,139
285,3,24,memo,2595,2.595,8514,139
285,3,25,bottom,1988,1.988,8514,139
285,3,25,memo,2573,2.573,8514,139
285,4,1,bottom,1991,1.991,8672,145
285,4,1,memo,2553,2.553,8672,145
285,4,2,bottom,1975,1.975,8672,145
285,4,2,memo,2576,2.576,8672,145
285,4,3,bottom,2005,2.005,8672,145
285,4,3,memo,2545,2.545,8672,145
285,4,4,bottom,1988,1.988,8672,145
285,4,4,memo,2961,2.961,8672,145
285,4,5,bottom,2073,2.073,8672,145
285,4,5,memo,2849,2.849,8672,145
285,4,6,bottom,2066,2.066,8672,145
285,4,6,memo,2550,2.55,8672,145
285,4,7,bottom,1994,1.994,8672,145
285,4,7,memo,2534,2.534,8672,145
285,4,8,bottom,2115,2.115,8672,145
285,4,8,memo,3043,3.043,8672,145
285,4,9,bottom,2103,2.103,8672,145
285,4,9,memo,2544,2.544,8672,145
285,4,10,bottom,1989,1.989,8672,145
285,4,10,memo,2549,2.549,8672,145
285,4,11,bottom,1974,1.974,8672,145
285,4,11,memo,2561,2.561,8672,145
285,4,12,bottom,2228,2.228,8672,145
285,4,12,memo,2644,2.644,8672,145
285,4,13,bottom,2114,2.114,8672,145
285,4,13,memo,2623,2.623,8672,145
285,4,14,bottom,2011,2.011,8672,145
285,4,14,memo,3059,3.059,8672,145
285,4,15,bottom,2217,2.217,8672,145
285,4,15,memo,2535,2.535,8672,145
285,4,16,bottom,2009,2.009,8672,145
285,4,16,memo,2579,2.579,8672,145
285,4,17,bottom,2265,2.265,8672,145
285,4,17,memo,2825,2.825,8672,145
285,4,18,bottom,2147,2.147,8672,145
285,4,18,memo,2592,2.592,8672,145
285,4,19,bottom,1985,1.985,8672,145
285,4,19,memo,2536,2.536,8672,145
285,4,20,bottom,2587,2.587,8672,145
285,4,20,memo,2908,2.908,8672,145
285,4,21,bottom,2115,2.115,8672,145
285,4,21,memo,2557,2.557,8672,145
285,4,22,bottom,1997,1.997,8672,145
285,4,22,memo,2541,2.541,8672,145
285,4,23,bottom,2038,2.038,8672,145
285,4,23,memo,2538,2.538,8672,145
285,4,24,bottom,1993,1.993,8672,145
285,4,24,memo,3028,3.028,8672,145
285,4,25,bottom,2205,2.205,8672,145
285,4,25,memo,2554,2.554,8672,145
285,5,1,bottom,1996,1.996,8284,147
285,5,1,memo,2706,2.706,8284,147
285,5,2,bottom,2340,2.34,8284,147
285,5,2,memo,2742,2.742,8284,147
285,5,3,bottom,2124,2.124,8284,147
285,5,3,memo,2624,2.624,8284,147
285,5,4,bottom,1961,1.961,8284,147
285,5,4,memo,2574,2.574,8284,147
285,5,5,bottom,1962,1.962,8284,147
285,5,5,memo,2580,2.58,8284,147
285,5,6,bottom,2499,2.499,8284,147
285,5,6,memo,2969,2.969,8284,147
285,5,7,bottom,1969,1.969,8284,147
285,5,7,memo,2725,2.725,8284,147
285,5,8,bottom,1978,1.978,8284,147
285,5,8,memo,2568,2.568,8284,147
285,5,9,bottom,1964,1.964,8284,147
285,5,9,memo,4479,4.479,8284,147
285,5,10,bottom,3058,3.058,8284,147
285,5,10,memo,2629,2.629,8284,147
285,5,11,bottom,1971,1.971,8284,147
285,5,11,memo,2679,2.679,8284,147
285,5,12,bottom,2792,2.792,8284,147
285,5,12,memo,2959,2.959,8284,147
285,5,13,bottom,2171,2.171,8284,147
285,5,13,memo,2755,2.755,8284,147
285,5,14,bottom,2083,2.083,8284,147
285,5,14,memo,2586,2.586,8284,147
285,5,15,bottom,2043,2.043,8284,147
285,5,15,memo,2570,2.57,8284,147
285,5,16,bottom,2944,2.944,8284,147
285,5,16,memo,4582,4.582,8284,147
285,5,17,bottom,3191,3.191,8284,147
285,5,17,memo,2920,2.92,8284,147
285,5,18,bottom,2832,2.832,8284,147
285,5,18,memo,2769,2.769,8284,147
285,5,19,bottom,2047,2.047,8284,147
285,5,19,memo,2743,2.743,8284,147
285,5,20,bottom,2118,2.118,8284,147
285,5,20,memo,2640,2.64,8284,147
285,5,21,bottom,2002,2.002,8284,147
285,5,21,memo,2623,2.623,8284,147
285,5,22,bottom,1994,1.994,8284,147
285,5,22,memo,3228,3.228,8284,147
285,5,23,bottom,2793,2.793,8284,147
285,5,23,memo,3696,3.696,8284,147
285,5,24,bottom,2752,2.752,8284,147
285,5,24,memo,2732,2.732,8284,147
285,5,25,bottom,1986,1.986,8284,147
285,5,25,memo,2571,2.571,8284,147
285,6,1,bottom,2029,2.029,9028,148
285,6,1,memo,2551,2.551,9028,148
285,6,2,bottom,1963,1.963,9028,148
285,6,2,memo,2598,2.598,9028,148
285,6,3,bottom,1960,1.96,9028,148
285,6,3,memo,2572,2.572,9028,148
285,6,4,bottom,1976,1.976,9028,148
285,6,4,memo,2923,2.923,9028,148
285,6,5,bottom,2106,2.106,9028,148
285,6,5,memo,2790,2.79,9028,148
285,6,6,bottom,1981,1.981,9028,148
285,6,6,memo,2591,2.591,9028,148
285,6,7,bottom,1972,1.972,9028,148
285,6,7,memo,2542,2.542,9028,148
285,6,8,bottom,1984,1.984,9028,148
285,6,8,memo,2840,2.84,9028,148
285,6,9,bottom,2463,2.463,9028,148
285,6,9,memo,2547,2.547,9028,148
285,6,10,bottom,2020,2.02,9028,148
285,6,10,memo,2549,2.549,9028,148
285,6,11,bottom,2098,2.098,9028,148
285,6,11,memo,2594,2.594,9028,148
285,6,12,bottom,2223,2.223,9028,148
285,6,12,memo,2569,2.569,9028,148
285,6,13,bottom,2163,2.163,9028,148
285,6,13,memo,2610,2.61,9028,148
285,6,14,bottom,1969,1.969,9028,148
285,6,14,memo,2546,2.546,9028,148
285,6,15,bottom,2167,2.167,9028,148
285,6,15,memo,3051,3.051,9028,148
285,6,16,bottom,2019,2.019,9028,148
285,6,16,memo,2604,2.604,9028,148
285,6,17,bottom,1968,1.968,9028,148
285,6,17,memo,2652,2.652,9028,148
285,6,18,bottom,2006,2.006,9028,148
285,6,18,memo,2652,2.652,9028,148
285,6,19,bottom,2260,2.26,9028,148
285,6,19,memo,2653,2.653,9028,148
285,6,20,bottom,2101,2.101,9028,148
285,6,20,memo,2582,2.582,9028,148
285,6,21,bottom,1986,1.986,9028,148
285,6,21,memo,2850,2.85,9028,148
285,6,22,bottom,2377,2.377,9028,148
285,6,22,memo,2564,2.564,9028,148
285,6,23,bottom,2084,2.084,9028,148
285,6,23,memo,2649,2.649,9028,148
285,6,24,bottom,2002,2.002,9028,148
285,6,24,memo,2544,2.544,9028,148
285,6,25,bottom,1981,1.981,9028,148
285,6,25,memo,2549,2.549,9028,148
285,7,1,bottom,1977,1.977,8084,146
285,7,1,memo,2822,2.822,8084,146
285,7,2,bottom,2031,2.031,8084,146
285,7,2,memo,2791,2.791,8084,146
285,7,3,bottom,2561,2.561,8084,146
285,7,3,memo,2768,2.768,8084,146
285,7,4,bottom,1959,1.959,8084,146
285,7,4,memo,2556,2.556,8084,146
285,7,5,bottom,1980,1.98,8084,146
285,7,5,memo,2634,2.634,8084,146
285,7,6,bottom,1945,1.945,8084,146
285,7,6,memo,2548,2.548,8084,146
285,7,7,bottom,1944,1.944,8084,146
285,7,7,memo,2590,2.59,8084,146
285,7,8,bottom,1948,1.948,8084,146
285,7,8,memo,2576,2.576,8084,146
285,7,9,bottom,2223,2.223,8084,146
285,7,9,memo,2613,2.613,8084,146
285,7,10,bottom,2173,2.173,8084,146
285,7,10,memo,2573,2.573,8084,146
285,7,11,bottom,1946,1.946,8084,146
285,7,11,memo,2573,2.573,8084,146
285,7,12,bottom,1970,1.97,8084,146
285,7,12,memo,2544,2.544,8084,146
285,7,13,bottom,2122,2.122,8084,146
285,7,13,memo,3160,3.16,8084,146
285,7,14,bottom,1957,1.957,8084,146
285,7,14,memo,2552,2.552,8084,146
285,7,15,bottom,1984,1.984,8084,146
285,7,15,memo,2556,2.556,8084,146
285,7,16,bottom,1980,1.98,8084,146
285,7,16,memo,2560,2.56,8084,146
285,7,17,bottom,2182,2.182,8084,146
285,7,17,memo,2909,2.909,8084,146
285,7,18,bottom,2110,2.11,8084,146
285,7,18,memo,2602,2.602,8084,146
285,7,19,bottom,1964,1.964,8084,146
285,7,19,memo,2860,2.86,8084,146
285,7,20,bottom,2297,2.297,8084,146
285,7,20,memo,2535,2.535,8084,146
285,7,21,bottom,1959,1.959,8084,146
285,7,21,memo,2647,2.647,8084,146
285,7,22,bottom,2000,2,8084,146
285,7,22,memo,2552,2.552,8084,146
285,7,23,bottom,1947,1.947,8084,146
285,7,23,memo,2571,2.571,8084,146
285,7,24,bottom,1947,1.947,8084,146
285,7,24,memo,2928,2.928,8084,146
285,7,25,bottom,1979,1.979,8084,146
285,7,25,memo,2855,2.855,8084,146
285,8,1,bottom,2486,2.486,8519,148
285,8,1,memo,2954,2.954,8519,148
285,8,2,bottom,1969,1.969,8519,148
285,8,2,memo,2569,2.569,8519,148
285,8,3,bottom,1976,1.976,8519,148
285,8,3,memo,2544,2.544,8519,148
285,8,4,bottom,2003,2.003,8519,148
285,8,4,memo,2543,2.543,8519,148
285,8,5,bottom,1978,1.978,8519,148
285,8,5,memo,2538,2.538,8519,148
285,8,6,bottom,1982,1.982,8519,148
285,8,6,memo,2555,2.555,8519,148
285,8,7,bottom,1959,1.959,8519,148
285,8,7,memo,2787,2.787,8519,148
285,8,8,bottom,2015,2.015,8519,148
285,8,8,memo,2955,2.955,8519,148
285,8,9,bottom,1972,1.972,8519,148
285,8,9,memo,2590,2.59,8519,148
285,8,10,bottom,1963,1.963,8519,148
285,8,10,memo,2585,2.585,8519,148
285,8,11,bottom,2408,2.408,8519,148
285,8,11,memo,2784,2.784,8519,148
285,8,12,bottom,1969,1.969,8519,148
285,8,12,memo,2597,2.597,8519,148
285,8,13,bottom,2035,2.035,8519,148
285,8,13,memo,2839,2.839,8519,148
285,8,14,bottom,2010,2.01,8519,148
285,8,14,memo,2544,2.544,8519,148
285,8,15,bottom,1980,1.98,8519,148
285,8,15,memo,2931,2.931,8519,148
285,8,16,bottom,2228,2.228,8519,148
285,8,16,memo,2580,2.58,8519,148
285,8,17,bottom,1975,1.975,8519,148
285,8,17,memo,3205,3.205,8519,148
285,8,18,bottom,1974,1.974,8519,148
285,8,18,memo,2549,2.549,8519,148
285,8,19,bottom,1972,1.972,8519,148
285,8,19,memo,2589,2.589,8519,148
285,8,20,bottom,1992,1.992,8519,148
285,8,20,memo,2540,2.54,8519,148
285,8,21,bottom,1967,1.967,8519,148
285,8,21,memo,2733,2.733,8519,148
285,8,22,bottom,2052,2.052,8519,148
285,8,22,memo,2561,2.561,8519,148
285,8,23,bottom,1957,1.957,8519,148
285,8,23,memo,2864,2.864,8519,148
285,8,24,bottom,2024,2.024,8519,148
285,8,24,memo,2697,2.697,8519,148
285,8,25,bottom,1989,1.989,8519,148
285,8,25,memo,2539,2.539,8519,148
285,9,1,bottom,1978,1.978,8424,137
285,9,1,memo,2529,2.529,8424,137
285,9,2,bottom,1962,1.962,8424,137
285,9,2,memo,3214,3.214,8424,137
285,9,3,bottom,1954,1.954,8424,137
285,9,3,memo,2569,2.569,8424,137
285,9,4,bottom,1946,1.946,8424,137
285,9,4,memo,2599,2.599,8424,137
285,9,5,bottom,1961,1.961,8424,137
285,9,5,memo,2852,2.852,8424,137
285,9,6,bottom,2066,2.066,8424,137
285,9,6,memo,3609,3.609,8424,137
285,9,7,bottom,1955,1.955,8424,137
285,9,7,memo,2551,2.551,8424,137
285,9,8,bottom,1948,1.948,8424,137
285,9,8,memo,2766,2.766,8424,137
285,9,9,bottom,2357,2.357,8424,137
285,9,9,memo,2561,2.561,8424,137
285,9,10,bottom,1995,1.995,8424,137
285,9,10,memo,2538,2.538,8424,137
285,9,11,bottom,1978,1.978,8424,137
285,9,11,memo,2531,2.531,8424,137
285,9,12,bottom,1966,1.966,8424,137
285,9,12,memo,2539,2.539,8424,137
285,9,13,bottom,1963,1.963,8424,137
285,9,13,memo,2699,2.699,8424,137
285,9,14,bottom,2098,2.098,8424,137
285,9,14,memo,2740,2.74,8424,137
285,9,15,bottom,1985,1.985,8424,137
285,9,15,memo,3178,3.178,8424,137
285,9,16,bottom,1964,1.964,8424,137
285,9,16,memo,2555,2.555,8424,137
285,9,17,bottom,1952,1.952,8424,137
285,9,17,memo,2676,2.676,8424,137
285,9,18,bottom,1979,1.979,8424,137
285,9,18,memo,2605,2.605,8424,137
285,9,19,bottom,1958,1.958,8424,137
285,9,19,memo,2540,2.54,8424,137
285,9,20,bottom,1963,1.963,8424,137
285,9,20,memo,2562,2.562,8424,137
285,9,21,bottom,2258,2.258,8424,137
285,9,21,memo,2688,2.688,8424,137
285,9,22,bottom,2491,2.491,8424,137
285,9,22,memo,2543,2.543,8424,137
285,9,23,bottom,1969,1.969,8424,137
285,9,23,memo,2578,2.578,8424,137
285,9,24,bottom,1950,1.95,8424,137
285,9,24,memo,2547,2.547,8424,137
285,9,25,bottom,1950,1.95,8424,137
285,9,25,memo,3288,3.288,8424,137
285,10,1,bottom,2112,2.112,8237,144
285,10,1,memo,2620,2.62,8237,144
285,10,2,bottom,1959,1.959,8237,144
285,10,2,memo,2598,2.598,8237,144
285,10,3,bottom,2243,2.243,8237,144
285,10,3,memo,2660,2.66,8237,144
285,10,4,bottom,2101,2.101,8237,144
285,10,4,memo,2646,2.646,8237,144
285,10,5,bottom,1952,1.952,8237,144
285,10,5,memo,2563,2.563,8237,144
285,10,6,bottom,1950,1.95,8237,144
285,10,6,memo,2758,2.758,8237,144
285,10,7,bottom,2333,2.333,8237,144
285,10,7,memo,2561,2.561,8237,144
285,10,8,bottom,2047,2.047,8237,144
285,10,8,memo,2606,2.606,8237,144
285,10,9,bottom,2061,2.061,8237,144
285,10,9,memo,2600,2.6,8237,144
285,10,10,bottom,1969,1.969,8237,144
285,10,10,memo,2844,2.844,8237,144
285,10,11,bottom,2075,2.075,8237,144
285,10,11,memo,2717,2.717,8237,144
285,10,12,bottom,1976,1.976,8237,144
285,10,12,memo,2734,2.734,8237,144
285,10,13,bottom,1998,1.998,8237,144
285,10,13,memo,3240,3.24,8237,144
285,10,14,bottom,1951,1.951,8237,144
285,10,14,memo,2564,2.564,8237,144
285,10,15,bottom,1996,1.996,8237,144
285,10,15,memo,2698,2.698,8237,144
285,10,16,bottom,1959,1.959,8237,144
285,10,16,memo,2583,2.583,8237,144
285,10,17,bottom,1949,1.949,8237,144
285,10,17,memo,2606,2.606,8237,144
285,10,18,bottom,1956,1.956,8237,144
285,10,18,memo,3171,3.171,8237,144
285,10,19,bottom,2148,2.148,8237,144
285,10,19,memo,3310,3.31,8237,144
285,10,20,bottom,2077,2.077,8237,144
285,10,20,memo,2534,2.534,8237,144
285,10,21,bottom,1957,1.957,8237,144
285,10,21,memo,2619,2.619,8237,144
285,10,22,bottom,1964,1.964,8237,144
285,10,22,memo,2544,2.544,8237,144
285,10,23,bottom,1967,1.967,8237,144
285,10,23,memo,2575,2.575,8237,144
285,10,24,bottom,1956,1.956,8237,144
285,10,24,memo,2557,2.557,8237,144
285,10,25,bottom,1954,1.954,8237,144
285,10,25,memo,2586,2.586,8237,144
285,11,1,bottom,1977,1.977,8493,142
285,11,1,memo,2882,2.882,8493,142
285,11,2,bottom,1983,1.983,8493,142
285,11,2,memo,2777,2.777,8493,142
285,11,3,bottom,1986,1.986,8493,142
285,11,3,memo,3112,3.112,8493,142
285,11,4,bottom,1982,1.982,8493,142
285,11,4,memo,3243,3.243,8493,142
285,11,5,bottom,2310,2.31,8493,142
285,11,5,memo,2590,2.59,8493,142
285,11,6,bottom,1997,1.997,8493,142
285,11,6,memo,2654,2.654,8493,142
285,11,7,bottom,2102,2.102,8493,142
285,11,7,memo,2632,2.632,8493,142
285,11,8,bottom,1964,1.964,8493,142
